cfheps_amount,zip,month,timely_issuance,agency_action
1936.32,10452,2023-12-01,Timely,N/A
1068.88,10452,2023-12-01,Timely,N/A
1500.00,10452,2023-12-01,Timely,N/A
722.00,10452,2023-12-01,Timely,N/A
557.73,10452,2023-12-01,Timely,N/A
824.59,10452,2023-12-01,Timely,N/A
1124.90,10452,2023-12-01,Timely,N/A
864.59,10452,2023-12-01,Timely,N/A
2644.00,10452,2023-12-01,Timely,N/A
734.71,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
740.38,10452,2023-12-01,Timely,N/A
945.84,10452,2023-12-01,Timely,N/A
1294.00,10452,2023-12-01,Timely,N/A
1310.12,10452,2023-12-01,Timely,N/A
785.49,10452,2023-12-01,Timely,N/A
2767.00,10452,2023-12-01,Timely,N/A
894.60,10452,2023-12-01,Timely,N/A
2286.31,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
954.13,10452,2023-12-01,Timely,N/A
1067.94,10452,2023-12-01,Timely,N/A
2552.15,10452,2023-12-01,Timely,N/A
2713.00,10452,2023-12-01,Timely,N/A
1177.17,10452,2023-12-01,Timely,N/A
778.71,10452,2023-12-01,Timely,N/A
1587.00,10452,2023-12-01,Timely,N/A
950.61,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1437.23,10452,2023-12-01,Timely,N/A
736.06,10452,2023-12-01,Timely,N/A
1628.80,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
339.22,10452,2023-12-01,Timely,N/A
1523.93,10452,2023-12-01,Timely,N/A
2406.00,10452,2023-12-01,Timely,N/A
929.30,10452,2023-12-01,Timely,N/A
1641.07,10452,2023-12-01,Timely,N/A
1081.20,10452,2023-12-01,Timely,N/A
967.70,10452,2023-12-01,Timely,N/A
672.00,10452,2023-12-01,Timely,N/A
3149.00,10452,2023-12-01,Timely,N/A
1016.70,10452,2023-12-01,Timely,N/A
944.13,10452,2023-12-01,Timely,N/A
572.11,10452,2023-12-01,Timely,N/A
338.80,10452,2023-12-01,Timely,N/A
1770.61,10452,2023-12-01,Timely,N/A
1407.00,10452,2023-12-01,Timely,N/A
920.25,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
2065.86,10452,2023-12-01,Timely,N/A
570.79,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
3153.60,10452,2023-12-01,Timely,N/A
969.81,10452,2023-12-01,Timely,N/A
1827.56,10452,2023-12-01,Timely,N/A
487.76,10452,2023-12-01,Timely,N/A
1097.04,10452,2023-12-01,Timely,N/A
2336.71,10452,2023-12-01,Timely,N/A
2928.00,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
781.77,10452,2023-12-01,Timely,N/A
2127.00,10452,2023-12-01,Timely,N/A
1307.79,10452,2023-12-01,Timely,N/A
1960.72,10452,2023-12-01,Timely,N/A
2203.35,10452,2023-12-01,Timely,N/A
1191.10,10452,2023-12-01,Timely,N/A
698.67,10452,2023-12-01,Timely,N/A
638.74,10452,2023-12-01,Timely,N/A
1506.00,10452,2023-12-01,Timely,N/A
636.12,10452,2023-12-01,Timely,N/A
2687.00,10452,2023-12-01,Timely,N/A
1449.00,10452,2023-12-01,Timely,N/A
2982.00,10452,2023-12-01,Timely,N/A
2299.00,10452,2023-12-01,Timely,N/A
2616.00,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1801.53,10452,2023-12-01,Timely,N/A
1816.00,10452,2023-12-01,Timely,N/A
1740.10,10452,2023-12-01,Timely,N/A
3217.00,10452,2023-12-01,Timely,N/A
920.23,10452,2023-12-01,Timely,N/A
896.10,10452,2023-12-01,Timely,N/A
820.27,10452,2023-12-01,Timely,N/A
1450.00,10452,2023-12-01,Timely,N/A
2877.00,10452,2023-12-01,Timely,N/A
728.46,10452,2023-12-01,Timely,N/A
1206.53,10452,2023-12-01,Timely,N/A
1100.00,10452,2023-12-01,Timely,N/A
1290.50,10452,2023-12-01,Timely,N/A
989.11,10452,2023-12-01,Timely,N/A
3016.03,10452,2023-12-01,Timely,N/A
1757.58,10452,2023-12-01,Timely,N/A
977.60,10452,2023-12-01,Timely,N/A
302.28,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1932.03,10452,2023-12-01,Timely,N/A
206.05,10452,2023-12-01,Timely,N/A
1339.52,10452,2023-12-01,Timely,N/A
3032.00,10452,2023-12-01,Timely,N/A
1068.00,10452,2023-12-01,Timely,N/A
2819.00,10452,2023-12-01,Timely,N/A
1049.10,10452,2023-12-01,Timely,N/A
2644.00,10452,2023-12-01,Timely,N/A
1807.40,10452,2023-12-01,Timely,N/A
1450.00,10452,2023-12-01,Timely,N/A
1458.46,10452,2023-12-01,Timely,N/A
704.45,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
2158.00,10452,2023-12-01,Timely,N/A
605.32,10452,2023-12-01,Timely,N/A
683.27,10452,2023-12-01,Timely,N/A
3032.00,10452,2023-12-01,Timely,N/A
750.00,10452,2023-12-01,Timely,N/A
1065.65,10452,2023-12-01,Timely,N/A
936.65,10452,2023-12-01,Timely,N/A
421.70,10452,2023-12-01,Timely,N/A
903.03,10452,2023-12-01,Timely,N/A
760.73,10452,2023-12-01,Timely,N/A
2410.60,10452,2023-12-01,Timely,N/A
2690.11,10452,2023-12-01,Timely,N/A
391.93,10452,2023-12-01,Timely,N/A
945.70,10452,2023-12-01,Timely,N/A
334.43,10452,2023-12-01,Timely,N/A
745.88,10452,2023-12-01,Timely,N/A
834.14,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1401.17,10452,2023-12-01,Timely,N/A
1048.43,10452,2023-12-01,Timely,N/A
1516.00,10452,2023-12-01,Timely,N/A
1675.00,10452,2023-12-01,Timely,N/A
1802.00,10452,2023-12-01,Timely,N/A
2935.00,10452,2023-12-01,Timely,N/A
1120.22,10452,2023-12-01,Timely,N/A
1056.42,10452,2023-12-01,Timely,N/A
1287.21,10452,2023-12-01,Timely,N/A
1825.00,10452,2023-12-01,Timely,N/A
1050.00,10452,2023-12-01,Timely,N/A
1256.90,10452,2023-12-01,Timely,N/A
1192.00,10452,2023-12-01,Timely,N/A
923.00,10452,2023-12-01,Timely,N/A
1807.13,10452,2023-12-01,Timely,N/A
1297.00,10452,2023-12-01,Timely,N/A
1026.29,10452,2023-12-01,Timely,N/A
960.68,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
2074.00,10452,2023-12-01,Timely,N/A
1180.00,10452,2023-12-01,Timely,N/A
986.29,10452,2023-12-01,Timely,N/A
915.02,10452,2023-12-01,Timely,N/A
1492.59,10452,2023-12-01,Timely,N/A
608.55,10452,2023-12-01,Timely,N/A
1050.00,10452,2023-12-01,Timely,N/A
1565.00,10452,2023-12-01,Timely,N/A
721.25,10452,2023-12-01,Timely,N/A
2627.89,10452,2023-12-01,Timely,N/A
1385.00,10452,2023-12-01,Timely,N/A
802.52,10452,2023-12-01,Timely,N/A
1221.06,10452,2023-12-01,Timely,N/A
1988.70,10452,2023-12-01,Timely,N/A
1297.00,10452,2023-12-01,Timely,N/A
1833.03,10452,2023-12-01,Timely,N/A
2311.00,10452,2023-12-01,Timely,N/A
953.34,10452,2023-12-01,Timely,N/A
1373.45,10452,2023-12-01,Timely,N/A
1451.30,10452,2023-12-01,Timely,N/A
939.80,10452,2023-12-01,Timely,N/A
3191.04,10452,2023-12-01,Timely,N/A
2105.00,10452,2023-12-01,Timely,N/A
1258.18,10452,2023-12-01,Timely,N/A
1021.00,10452,2023-12-01,Timely,N/A
1818.00,10452,2023-12-01,Timely,N/A
752.80,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1130.00,10452,2023-12-01,Timely,N/A
1020.67,10452,2023-12-01,Timely,N/A
1853.60,10452,2023-12-01,Timely,N/A
1349.96,10452,2023-12-01,Timely,N/A
2867.29,10452,2023-12-01,Timely,N/A
756.47,10452,2023-12-01,Timely,N/A
1476.80,10452,2023-12-01,Timely,N/A
1840.00,10452,2023-12-01,Timely,N/A
2243.00,10452,2023-12-01,Timely,N/A
1605.75,10452,2023-12-01,Timely,N/A
1235.00,10452,2023-12-01,Timely,N/A
977.90,10452,2023-12-01,Timely,N/A
2214.00,10452,2023-12-01,Timely,N/A
664.98,10452,2023-12-01,Timely,N/A
1062.49,10452,2023-12-01,Timely,N/A
1005.80,10452,2023-12-01,Timely,N/A
827.02,10452,2023-12-01,Timely,N/A
458.92,10452,2023-12-01,Timely,N/A
1055.99,10452,2023-12-01,Timely,N/A
1998.40,10452,2023-12-01,Timely,N/A
1670.00,10452,2023-12-01,Timely,N/A
923.00,10452,2023-12-01,Timely,N/A
2744.00,10452,2023-12-01,Timely,N/A
1018.23,10452,2023-12-01,Timely,N/A
1177.84,10452,2023-12-01,Timely,N/A
1040.00,10452,2023-12-01,Timely,N/A
1455.00,10452,2023-12-01,Timely,N/A
1459.30,10452,2023-12-01,Timely,N/A
931.95,10452,2023-12-01,Timely,N/A
1245.00,10452,2023-12-01,Timely,N/A
1150.45,10452,2023-12-01,Timely,N/A
828.39,10452,2023-12-01,Timely,N/A
2243.00,10452,2023-12-01,Timely,N/A
631.76,10452,2023-12-01,Timely,N/A
1003.88,10452,2023-12-01,Timely,N/A
760.57,10452,2023-12-01,Timely,N/A
1499.55,10452,2023-12-01,Timely,N/A
1686.78,10452,2023-12-01,Timely,N/A
1379.80,10452,2023-12-01,Timely,N/A
2218.60,10452,2023-12-01,Timely,N/A
810.80,10452,2023-12-01,Timely,N/A
2698.34,10452,2023-12-01,Timely,N/A
2225.19,10452,2023-12-01,Timely,N/A
1583.00,10452,2023-12-01,Timely,N/A
801.70,10452,2023-12-01,Timely,N/A
1285.00,10452,2023-12-01,Timely,N/A
2761.00,10452,2023-12-01,Timely,N/A
1116.97,10452,2023-12-01,Timely,N/A
1180.00,10452,2023-12-01,Timely,N/A
1405.50,10452,2023-12-01,Timely,N/A
1735.00,10452,2023-12-01,Timely,N/A
1005.80,10452,2023-12-01,Timely,N/A
616.02,10452,2023-12-01,Timely,N/A
923.68,10452,2023-12-01,Timely,N/A
1137.50,10452,2023-12-01,Timely,N/A
2243.00,10452,2023-12-01,Timely,N/A
1113.10,10452,2023-12-01,Timely,N/A
1364.00,10452,2023-12-01,Timely,N/A
1506.90,10452,2023-12-01,Timely,N/A
1300.27,10452,2023-12-01,Timely,N/A
1818.00,10452,2023-12-01,Timely,N/A
617.74,10452,2023-12-01,Timely,N/A
2584.81,10452,2023-12-01,Timely,N/A
399.04,10452,2023-12-01,Timely,N/A
1635.75,10452,2023-12-01,Timely,N/A
1532.00,10452,2023-12-01,Timely,N/A
1987.59,10452,2023-12-01,Timely,N/A
656.33,10452,2023-12-01,Timely,N/A
1410.58,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
799.11,10452,2023-12-01,Timely,N/A
1671.76,10452,2023-12-01,Timely,N/A
1418.19,10452,2023-12-01,Timely,N/A
1299.70,10452,2023-12-01,Timely,N/A
1200.74,10452,2023-12-01,Timely,N/A
3017.68,10452,2023-12-01,Timely,N/A
2244.00,10452,2023-12-01,Timely,N/A
725.05,10452,2023-12-01,Timely,N/A
1018.90,10452,2023-12-01,Timely,N/A
864.90,10452,2023-12-01,Timely,N/A
1765.62,10452,2023-12-01,Timely,N/A
1281.33,10452,2023-12-01,Timely,N/A
884.45,10452,2023-12-01,Timely,N/A
1385.00,10452,2023-12-01,Timely,N/A
1000.68,10452,2023-12-01,Timely,N/A
1725.00,10452,2023-12-01,Timely,N/A
1419.00,10452,2023-12-01,Timely,N/A
1988.00,10452,2023-12-01,Timely,N/A
982.08,10452,2023-12-01,Timely,N/A
2369.30,10452,2023-12-01,Timely,N/A
1872.05,10452,2023-12-01,Timely,N/A
1536.00,10452,2023-12-01,Timely,N/A
2341.00,10452,2023-12-01,Timely,N/A
832.00,10452,2023-12-01,Timely,N/A
1070.55,10452,2023-12-01,Timely,N/A
1818.00,10452,2023-12-01,Timely,N/A
1771.84,10452,2023-12-01,Timely,N/A
1653.64,10452,2023-12-01,Timely,N/A
1043.30,10452,2023-12-01,Timely,N/A
1395.27,10452,2023-12-01,Timely,N/A
1913.59,10452,2023-12-01,Timely,N/A
1531.16,10452,2023-12-01,Timely,N/A
1613.34,10452,2023-12-01,Timely,N/A
1471.86,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
2928.00,10452,2023-12-01,Timely,N/A
1343.39,10452,2023-12-01,Timely,N/A
2105.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
3032.00,10452,2023-12-01,Timely,N/A
950.95,10452,2023-12-01,Timely,N/A
1934.00,10452,2023-12-01,Timely,N/A
2127.00,10452,2023-12-01,Timely,N/A
2272.00,10452,2023-12-01,Timely,N/A
1494.00,10452,2023-12-01,Timely,N/A
1038.00,10452,2023-12-01,Timely,N/A
1039.98,10452,2023-12-01,Timely,N/A
2039.10,10452,2023-12-01,Timely,N/A
2194.53,10452,2023-12-01,Timely,N/A
1984.91,10452,2023-12-01,Timely,N/A
591.19,10452,2023-12-01,Timely,N/A
1974.05,10452,2023-12-01,Timely,N/A
2452.32,10452,2023-12-01,Timely,N/A
573.36,10452,2023-12-01,Timely,N/A
673.52,10452,2023-12-01,Timely,N/A
947.42,10452,2023-12-01,Timely,N/A
1843.00,10452,2023-12-01,Timely,N/A
1154.44,10452,2023-12-01,Timely,N/A
2014.80,10452,2023-12-01,Timely,N/A
1987.65,10452,2023-12-01,Timely,N/A
2142.00,10452,2023-12-01,Timely,N/A
906.88,10452,2023-12-01,Timely,N/A
1663.78,10452,2023-12-01,Timely,N/A
1623.50,10452,2023-12-01,Timely,N/A
1720.60,10452,2023-12-01,Timely,N/A
2060.74,10452,2023-12-01,Timely,N/A
868.97,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
2013.75,10452,2023-12-01,Timely,N/A
1988.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1934.00,10452,2023-12-01,Timely,N/A
2105.00,10452,2023-12-01,Timely,N/A
2326.00,10452,2023-12-01,Timely,N/A
1184.08,10452,2023-12-01,Timely,N/A
1075.21,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
1018.51,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
2870.00,10452,2023-12-01,Timely,N/A
2269.75,10452,2023-12-01,Timely,N/A
1315.00,10452,2023-12-01,Timely,N/A
863.41,10452,2023-12-01,Timely,N/A
1293.13,10452,2023-12-01,Timely,N/A
1383.50,10452,2023-12-01,Timely,N/A
1536.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1532.00,10452,2023-12-01,Timely,N/A
1066.42,10452,2023-12-01,Timely,N/A
1905.57,10452,2023-12-01,Timely,N/A
785.00,10452,2023-12-01,Timely,N/A
1935.00,10452,2023-12-01,Timely,N/A
1933.03,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
1309.80,10452,2023-12-01,Timely,N/A
2249.19,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
664.40,10452,2023-12-01,Timely,N/A
2205.00,10452,2023-12-01,Timely,N/A
1901.00,10452,2023-12-01,Timely,N/A
1040.07,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
1370.46,10452,2023-12-01,Timely,N/A
1943.00,10452,2023-12-01,Timely,N/A
769.68,10452,2023-12-01,Timely,N/A
1204.69,10452,2023-12-01,Timely,N/A
500.12,10452,2023-12-01,Timely,N/A
2008.80,10452,2023-12-01,Timely,N/A
1923.79,10452,2023-12-01,Timely,N/A
1934.00,10452,2023-12-01,Timely,N/A
417.47,10452,2023-12-01,Timely,N/A
658.96,10452,2023-12-01,Timely,N/A
456.35,10452,2023-12-01,Timely,N/A
1522.57,10452,2023-12-01,Timely,N/A
831.89,10452,2023-12-01,Timely,N/A
1932.73,10452,2023-12-01,Timely,N/A
1026.42,10452,2023-12-01,Timely,N/A
177.44,10452,2023-12-01,Timely,N/A
972.99,10452,2023-12-01,Timely,N/A
1993.44,10452,2023-12-01,Timely,N/A
1093.08,10452,2023-12-01,Timely,N/A
1748.65,10452,2023-12-01,Timely,N/A
1487.13,10452,2023-12-01,Timely,N/A
1664.04,10452,2023-12-01,Timely,N/A
1786.70,10452,2023-12-01,Timely,N/A
1110.08,10452,2023-12-01,Timely,N/A
1259.43,10452,2023-12-01,Timely,N/A
339.07,10452,2023-12-01,Timely,N/A
950.70,10452,2023-12-01,Timely,N/A
931.35,10452,2023-12-01,Timely,N/A
854.33,10452,2023-12-01,Timely,N/A
1880.70,10452,2023-12-01,Timely,N/A
784.72,10452,2023-12-01,Timely,N/A
496.09,10452,2023-12-01,Timely,N/A
754.02,10453,2023-12-01,Timely,N/A
1119.97,10453,2023-12-01,Timely,N/A
710.95,10453,2023-12-01,Timely,N/A
1440.36,10453,2023-12-01,Timely,N/A
1614.03,10453,2023-12-01,Timely,N/A
1152.98,10453,2023-12-01,Timely,N/A
3013.80,10453,2023-12-01,Timely,N/A
1719.61,10453,2023-12-01,Timely,N/A
1222.20,10453,2023-12-01,Timely,N/A
1130.00,10453,2023-12-01,Timely,N/A
711.47,10453,2023-12-01,Timely,N/A
1631.57,10453,2023-12-01,Timely,N/A
1081.21,10453,2023-12-01,Timely,N/A
700.56,10453,2023-12-01,Timely,N/A
968.10,10453,2023-12-01,Timely,N/A
1286.00,10453,2023-12-01,Timely,N/A
1210.00,10453,2023-12-01,Timely,N/A
353.63,10453,2023-12-01,Timely,N/A
646.95,10453,2023-12-01,Timely,N/A
695.00,10453,2023-12-01,Timely,N/A
1766.00,10453,2023-12-01,Timely,N/A
1943.00,10453,2023-12-01,Timely,N/A
1160.00,10453,2023-12-01,Timely,N/A
1158.86,10453,2023-12-01,Timely,N/A
1197.51,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
1521.00,10453,2023-12-01,Timely,N/A
558.84,10453,2023-12-01,Timely,N/A
1491.80,10453,2023-12-01,Timely,N/A
671.92,10453,2023-12-01,Timely,N/A
1176.30,10453,2023-12-01,Timely,N/A
1040.70,10453,2023-12-01,Timely,N/A
2043.00,10453,2023-12-01,Timely,N/A
1031.73,10453,2023-12-01,Timely,N/A
1123.19,10453,2023-12-01,Timely,N/A
1889.00,10453,2023-12-01,Timely,N/A
990.32,10453,2023-12-01,Timely,N/A
834.62,10453,2023-12-01,Timely,N/A
585.00,10453,2023-12-01,Timely,N/A
964.80,10453,2023-12-01,Timely,N/A
1213.90,10453,2023-12-01,Timely,N/A
570.39,10453,2023-12-01,Timely,N/A
2015.90,10453,2023-12-01,Timely,N/A
1180.00,10453,2023-12-01,Timely,N/A
500.34,10453,2023-12-01,Timely,N/A
1135.87,10453,2023-12-01,Timely,N/A
1314.00,10453,2023-12-01,Timely,N/A
2826.22,10453,2023-12-01,Timely,N/A
750.00,10453,2023-12-01,Timely,N/A
345.98,10453,2023-12-01,Timely,N/A
1380.39,10453,2023-12-01,Timely,N/A
799.06,10453,2023-12-01,Timely,N/A
700.15,10453,2023-12-01,Timely,N/A
1525.90,10453,2023-12-01,Timely,N/A
927.50,10453,2023-12-01,Timely,N/A
1157.00,10453,2023-12-01,Timely,N/A
1020.20,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
1671.34,10453,2023-12-01,Timely,N/A
1595.51,10453,2023-12-01,Timely,N/A
2076.00,10453,2023-12-01,Timely,N/A
948.80,10453,2023-12-01,Timely,N/A
1054.40,10453,2023-12-01,Timely,N/A
2087.00,10453,2023-12-01,Timely,N/A
1276.35,10453,2023-12-01,Timely,N/A
996.67,10453,2023-12-01,Timely,N/A
1599.00,10453,2023-12-01,Timely,N/A
874.82,10453,2023-12-01,Timely,N/A
766.01,10453,2023-12-01,Timely,N/A
1545.90,10453,2023-12-01,Timely,N/A
1167.00,10453,2023-12-01,Timely,N/A
947.90,10453,2023-12-01,Timely,N/A
1130.00,10453,2023-12-01,Timely,N/A
750.00,10453,2023-12-01,Timely,N/A
1481.00,10453,2023-12-01,Timely,N/A
1164.00,10453,2023-12-01,Timely,N/A
741.90,10453,2023-12-01,Timely,N/A
872.01,10453,2023-12-01,Timely,N/A
1232.86,10453,2023-12-01,Timely,N/A
2900.00,10453,2023-12-01,Timely,N/A
586.31,10453,2023-12-01,Timely,N/A
1917.00,10453,2023-12-01,Timely,N/A
1115.00,10453,2023-12-01,Timely,N/A
1189.62,10453,2023-12-01,Timely,N/A
1072.66,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
1012.35,10453,2023-12-01,Timely,N/A
1480.00,10453,2023-12-01,Timely,N/A
332.90,10453,2023-12-01,Timely,N/A
482.33,10453,2023-12-01,Timely,N/A
856.60,10453,2023-12-01,Timely,N/A
1730.00,10453,2023-12-01,Timely,N/A
750.00,10453,2023-12-01,Timely,N/A
1358.36,10453,2023-12-01,Timely,N/A
1227.38,10453,2023-12-01,Timely,N/A
851.03,10453,2023-12-01,Timely,N/A
938.30,10453,2023-12-01,Timely,N/A
1163.56,10453,2023-12-01,Timely,N/A
891.98,10453,2023-12-01,Timely,N/A
1004.17,10453,2023-12-01,Timely,N/A
1605.28,10453,2023-12-01,Timely,N/A
653.07,10453,2023-12-01,Timely,N/A
804.52,10453,2023-12-01,Timely,N/A
788.60,10453,2023-12-01,Timely,N/A
166.95,10453,2023-12-01,Timely,N/A
1461.90,10453,2023-12-01,Timely,N/A
1110.45,10453,2023-12-01,Timely,N/A
991.49,10453,2023-12-01,Timely,N/A
1115.60,10453,2023-12-01,Timely,N/A
986.60,10453,2023-12-01,Timely,N/A
985.30,10453,2023-12-01,Timely,N/A
750.00,10453,2023-12-01,Timely,N/A
1173.70,10453,2023-12-01,Timely,N/A
2195.00,10453,2023-12-01,Timely,N/A
1126.20,10453,2023-12-01,Timely,N/A
621.54,10453,2023-12-01,Timely,N/A
1896.75,10453,2023-12-01,Timely,N/A
2395.00,10453,2023-12-01,Timely,N/A
919.13,10453,2023-12-01,Timely,N/A
1376.25,10453,2023-12-01,Timely,N/A
468.64,10453,2023-12-01,Timely,N/A
1180.00,10453,2023-12-01,Timely,N/A
2674.30,10453,2023-12-01,Timely,N/A
3458.00,10453,2023-12-01,Timely,N/A
943.25,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
980.60,10453,2023-12-01,Timely,N/A
2135.00,10453,2023-12-01,Timely,N/A
1998.00,10453,2023-12-01,Timely,N/A
1022.26,10453,2023-12-01,Timely,N/A
962.65,10453,2023-12-01,Timely,N/A
934.60,10453,2023-12-01,Timely,N/A
835.70,10453,2023-12-01,Timely,N/A
941.00,10453,2023-12-01,Timely,N/A
1115.90,10453,2023-12-01,Timely,N/A
1210.70,10453,2023-12-01,Timely,N/A
976.40,10453,2023-12-01,Timely,N/A
1184.00,10453,2023-12-01,Timely,N/A
881.88,10453,2023-12-01,Timely,N/A
792.70,10453,2023-12-01,Timely,N/A
1817.00,10453,2023-12-01,Timely,N/A
1312.20,10453,2023-12-01,Timely,N/A
1215.58,10453,2023-12-01,Timely,N/A
3590.00,10453,2023-12-01,Timely,N/A
908.66,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
53.77,10453,2023-12-01,Timely,N/A
957.52,10453,2023-12-01,Timely,N/A
779.77,10453,2023-12-01,Timely,N/A
774.84,10453,2023-12-01,Timely,N/A
1637.81,10453,2023-12-01,Timely,N/A
1019.13,10453,2023-12-01,Timely,N/A
1428.54,10453,2023-12-01,Timely,N/A
1482.00,10453,2023-12-01,Timely,N/A
1518.00,10453,2023-12-01,Timely,N/A
1099.31,10453,2023-12-01,Timely,N/A
817.39,10453,2023-12-01,Timely,N/A
1066.49,10453,2023-12-01,Timely,N/A
793.72,10453,2023-12-01,Timely,N/A
983.60,10453,2023-12-01,Timely,N/A
955.80,10453,2023-12-01,Timely,N/A
807.36,10453,2023-12-01,Timely,N/A
1237.47,10453,2023-12-01,Timely,N/A
1157.00,10453,2023-12-01,Timely,N/A
1250.68,10453,2023-12-01,Timely,N/A
890.39,10453,2023-12-01,Timely,N/A
542.93,10453,2023-12-01,Timely,N/A
843.58,10453,2023-12-01,Timely,N/A
943.40,10453,2023-12-01,Timely,N/A
118.64,10453,2023-12-01,Timely,N/A
1425.06,10453,2023-12-01,Timely,N/A
2141.48,10453,2023-12-01,Timely,N/A
2263.00,10453,2023-12-01,Timely,N/A
874.45,10453,2023-12-01,Timely,N/A
836.43,10453,2023-12-01,Timely,N/A
1141.72,10453,2023-12-01,Timely,N/A
299.08,10453,2023-12-01,Timely,N/A
956.10,10453,2023-12-01,Timely,N/A
1040.00,10453,2023-12-01,Timely,N/A
1586.00,10453,2023-12-01,Timely,N/A
629.54,10453,2023-12-01,Timely,N/A
930.00,10453,2023-12-01,Timely,N/A
850.90,10453,2023-12-01,Timely,N/A
1075.06,10453,2023-12-01,Timely,N/A
486.65,10453,2023-12-01,Timely,N/A
1536.00,10453,2023-12-01,Timely,N/A
1489.50,10453,2023-12-01,Timely,N/A
929.15,10453,2023-12-01,Timely,N/A
1355.14,10453,2023-12-01,Timely,N/A
2246.00,10453,2023-12-01,Timely,N/A
1016.36,10453,2023-12-01,Timely,N/A
790.90,10453,2023-12-01,Timely,N/A
1135.80,10453,2023-12-01,Timely,N/A
1349.60,10453,2023-12-01,Timely,N/A
699.40,10453,2023-12-01,Timely,N/A
1190.90,10453,2023-12-01,Timely,N/A
1689.70,10453,2023-12-01,Timely,N/A
1288.67,10453,2023-12-01,Timely,N/A
3408.00,10453,2023-12-01,Timely,N/A
1520.54,10453,2023-12-01,Timely,N/A
2060.00,10453,2023-12-01,Timely,N/A
2539.00,10453,2023-12-01,Timely,N/A
837.50,10453,2023-12-01,Timely,N/A
648.92,10453,2023-12-01,Timely,N/A
1613.00,10453,2023-12-01,Timely,N/A
710.67,10453,2023-12-01,Timely,N/A
1615.05,10453,2023-12-01,Timely,N/A
2759.10,10453,2023-12-01,Timely,N/A
998.00,10453,2023-12-01,Timely,N/A
849.00,10453,2023-12-01,Timely,N/A
309.12,10453,2023-12-01,Timely,N/A
793.06,10453,2023-12-01,Timely,N/A
664.37,10453,2023-12-01,Timely,N/A
601.66,10453,2023-12-01,Timely,N/A
3005.00,10453,2023-12-01,Timely,N/A
1232.30,10453,2023-12-01,Timely,N/A
955.20,10453,2023-12-01,Timely,N/A
3005.00,10453,2023-12-01,Timely,N/A
1359.21,10453,2023-12-01,Timely,N/A
702.65,10453,2023-12-01,Timely,N/A
3038.00,10453,2023-12-01,Timely,N/A
1050.00,10453,2023-12-01,Timely,N/A
1531.00,10453,2023-12-01,Timely,N/A
1177.70,10453,2023-12-01,Timely,N/A
802.44,10453,2023-12-01,Timely,N/A
1022.72,10453,2023-12-01,Timely,N/A
1398.90,10453,2023-12-01,Timely,N/A
857.44,10453,2023-12-01,Timely,N/A
1136.20,10453,2023-12-01,Timely,N/A
326.90,10453,2023-12-01,Timely,N/A
827.91,10453,2023-12-01,Timely,N/A
1101.81,10453,2023-12-01,Timely,N/A
431.90,10453,2023-12-01,Timely,N/A
